ObjectType,id,type,full_name,depth,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
ControllerType,17379,Variable,ControllerType_ParameterSet_InputVoltage_ValuePrecision,4,ParameterSet,InputVoltage,ValuePrecision,,,,,
ControllerType,17380,Variable,ControllerType_ParameterSet_InputVoltage_InstrumentRange,4,ParameterSet,InputVoltage,InstrumentRange,,,,,
ControllerType,17381,Variable,ControllerType_ParameterSet_InputVoltage_EURange,4,ParameterSet,InputVoltage,EURange,,,,,
ControllerType,17382,Variable,ControllerType_ParameterSet_InputVoltage_EngineeringUnits,4,ParameterSet,InputVoltage,EngineeringUnits,,,,,
ControllerType,17383,Variable,ControllerType_ParameterSet_Temperature,3,ParameterSet,Temperature,,,,,,
ControllerType,17384,Variable,ControllerType_ParameterSet_Temperature_Definition,4,ParameterSet,Temperature,Definition,,,,,
ControllerType,17385,Variable,ControllerType_ParameterSet_Temperature_ValuePrecision,4,ParameterSet,Temperature,ValuePrecision,,,,,
ControllerType,17386,Variable,ControllerType_ParameterSet_Temperature_InstrumentRange,4,ParameterSet,Temperature,InstrumentRange,,,,,
ControllerType,17387,Variable,ControllerType_ParameterSet_Temperature_EURange,4,ParameterSet,Temperature,EURange,,,,,
ControllerType,17388,Variable,ControllerType_ParameterSet_Temperature_EngineeringUnits,4,ParameterSet,Temperature,EngineeringUnits,,,,,
ControllerType,18813,Object,ControllerType_Components_ComponentIdentifier,3,Components,ComponentIdentifier,,,,,,
ControllerType,18814,Object,ControllerType_Components_ComponentIdentifier_ParameterSet,4,Components,ComponentIdentifier,ParameterSet,,,,,
ControllerType,18815,Variable,ControllerType_Components_ComponentIdentifier_ParameterSet_ParameterIdentifier,5,Components,ComponentIdentifier,ParameterSet,ParameterIdentifier,,,,
ControllerType,18816,Object,ControllerType_Components_ComponentIdentifier_MethodSet,4,Components,ComponentIdentifier,MethodSet,,,,,
ControllerType,18817,Method,ControllerType_Components_ComponentIdentifier_MethodSet_MethodIdentifier,5,Components,ComponentIdentifier,MethodSet,MethodIdentifier,,,,
ControllerType,18818,Object,ControllerType_Components_ComponentIdentifier_Identification,4,Components,ComponentIdentifier,Identification,,,,,
ControllerType,18819,Variable,ControllerType_Components_ComponentIdentifier_Identification_UIElement,5,Components,ComponentIdentifier,Identification,UIElement,,,,
ControllerType,18820,Object,ControllerType_Components_ComponentIdentifier_Lock,4,Components,ComponentIdentifier,Lock,,,,,
ControllerType,18822,Variable,ControllerType_Components_ComponentIdentifier_Lock_LockingClient,5,Components,ComponentIdentifier,Lock,LockingClient,,,,
ControllerType,18823,Variable,ControllerType_Components_ComponentIdentifier_Lock_LockingUser,5,Components,ComponentIdentifier,Lock,LockingUser,,,,
ControllerType,18824,Variable,ControllerType_Components_ComponentIdentifier_Lock_RemainingLockTime,5,Components,ComponentIdentifier,Lock,RemainingLockTime,,,,
ControllerType,18825,Method,ControllerType_Components_ComponentIdentifier_Lock_InitLock,5,Components,ComponentIdentifier,Lock,InitLock,,,,
ControllerType,18826,Variable,ControllerType_Components_ComponentIdentifier_Lock_InitLock_InputArguments,6,Components,ComponentIdentifier,Lock,InitLock,InputArguments,,,
ControllerType,18827,Variable,ControllerType_Components_ComponentIdentifier_Lock_InitLock_OutputArguments,6,Components,ComponentIdentifier,Lock,InitLock,OutputArguments,,,
ControllerType,18828,Method,ControllerType_Components_ComponentIdentifier_Lock_RenewLock,5,Components,ComponentIdentifier,Lock,RenewLock,,,,
ControllerType,18829,Variable,ControllerType_Components_ComponentIdentifier_Lock_RenewLock_OutputArguments,6,Components,ComponentIdentifier,Lock,RenewLock,OutputArguments,,,
ControllerType,18830,Method,ControllerType_Components_ComponentIdentifier_Lock_ExitLock,5,Components,ComponentIdentifier,Lock,ExitLock,,,,
ControllerType,18831,Variable,ControllerType_Components_ComponentIdentifier_Lock_ExitLock_OutputArguments,6,Components,ComponentIdentifier,Lock,ExitLock,OutputArguments,,,
ControllerType,18832,Method,ControllerType_Components_ComponentIdentifier_Lock_BreakLock,5,Components,ComponentIdentifier,Lock,BreakLock,,,,
ControllerType,18833,Variable,ControllerType_Components_ComponentIdentifier_Lock_BreakLock_OutputArguments,6,Components,ComponentIdentifier,Lock,BreakLock,OutputArguments,,,
ControllerType,18834,Variable,ControllerType_Components_ComponentIdentifier_Manufacturer,4,Components,ComponentIdentifier,Manufacturer,,,,,
ControllerType,18835,Variable,ControllerType_Components_ComponentIdentifier_ManufacturerUri,4,Components,ComponentIdentifier,ManufacturerUri,,,,,
ControllerType,18836,Variable,ControllerType_Components_ComponentIdentifier_Model,4,Components,ComponentIdentifier,Model,,,,,
ControllerType,18837,Variable,ControllerType_Components_ComponentIdentifier_SerialNumber,4,Components,ComponentIdentifier,SerialNumber,,,,,
ControllerType,18838,Variable,ControllerType_Components_ComponentIdentifier_HardwareRevision,4,Components,ComponentIdentifier,HardwareRevision,,,,,
ControllerType,18839,Variable,ControllerType_Components_ComponentIdentifier_SoftwareRevision,4,Components,ComponentIdentifier,SoftwareRevision,,,,,
ControllerType,18840,Variable,ControllerType_Components_ComponentIdentifier_DeviceRevision,4,Components,ComponentIdentifier,DeviceRevision,,,,,
ControllerType,18841,Variable,ControllerType_Components_ComponentIdentifier_RevisionCounter,4,Components,ComponentIdentifier,RevisionCounter,,,,,
ControllerType,18842,Variable,ControllerType_Components_ComponentIdentifier_ProductCode,4,Components,ComponentIdentifier,ProductCode,,,,,
ControllerType,18843,Variable,ControllerType_Components_ComponentIdentifier_DeviceManual,4,Components,ComponentIdentifier,DeviceManual,,,,,
ControllerType,18844,Variable,ControllerType_Components_ComponentIdentifier_DeviceClass,4,Components,ComponentIdentifier,DeviceClass,,,,,
ControllerType,18845,Variable,ControllerType_Components_ComponentIdentifier_AssetId,4,Components,ComponentIdentifier,AssetId,,,,,
ControllerType,18846,Variable,ControllerType_Components_ComponentIdentifier_ComponentName,4,Components,ComponentIdentifier,ComponentName,,,,,
ControllerType,18847,Object,ControllerType_Software_SoftwareIdentifier,3,Software,SoftwareIdentifier,,,,,,
ControllerType,18848,Object,ControllerType_Software_SoftwareIdentifier_ParameterSet,4,Software,SoftwareIdentifier,ParameterSet,,,,,
ControllerType,18849,Variable,ControllerType_Software_SoftwareIdentifier_ParameterSet_ParameterIdentifier,5,Software,SoftwareIdentifier,ParameterSet,ParameterIdentifier,,,,
ControllerType,18850,Object,ControllerType_Software_SoftwareIdentifier_MethodSet,4,Software,SoftwareIdentifier,MethodSet,,,,,
ControllerType,18851,Method,ControllerType_Software_SoftwareIdentifier_MethodSet_MethodIdentifier,5,Software,SoftwareIdentifier,MethodSet,MethodIdentifier,,,,
ControllerType,18852,Object,ControllerType_Software_SoftwareIdentifier_Identification,4,Software,SoftwareIdentifier,Identification,,,,,
ControllerType,18853,Variable,ControllerType_Software_SoftwareIdentifier_Identification_UIElement,5,Software,SoftwareIdentifier,Identification,UIElement,,,,
ControllerType,18854,Object,ControllerType_Software_SoftwareIdentifier_Lock,4,Software,SoftwareIdentifier,Lock,,,,,
ControllerType,18856,Variable,ControllerType_Software_SoftwareIdentifier_Lock_LockingClient,5,Software,SoftwareIdentifier,Lock,LockingClient,,,,
ControllerType,18857,Variable,ControllerType_Software_SoftwareIdentifier_Lock_LockingUser,5,Software,SoftwareIdentifier,Lock,LockingUser,,,,
ControllerType,18858,Variable,ControllerType_Software_SoftwareIdentifier_Lock_RemainingLockTime,5,Software,SoftwareIdentifier,Lock,RemainingLockTime,,,,
ControllerType,18859,Method,ControllerType_Software_SoftwareIdentifier_Lock_InitLock,5,Software,SoftwareIdentifier,Lock,InitLock,,,,
ControllerType,18860,Variable,ControllerType_Software_SoftwareIdentifier_Lock_InitLock_InputArguments,6,Software,SoftwareIdentifier,Lock,InitLock,InputArguments,,,
ControllerType,18861,Variable,ControllerType_Software_SoftwareIdentifier_Lock_InitLock_OutputArguments,6,Software,SoftwareIdentifier,Lock,InitLock,OutputArguments,,,
ControllerType,18862,Method,ControllerType_Software_SoftwareIdentifier_Lock_RenewLock,5,Software,SoftwareIdentifier,Lock,RenewLock,,,,
ControllerType,18863,Variable,ControllerType_Software_SoftwareIdentifier_Lock_RenewLock_OutputArguments,6,Software,SoftwareIdentifier,Lock,RenewLock,OutputArguments,,,
ControllerType,18864,Method,ControllerType_Software_SoftwareIdentifier_Lock_ExitLock,5,Software,SoftwareIdentifier,Lock,ExitLock,,,,
ControllerType,18865,Variable,ControllerType_Software_SoftwareIdentifier_Lock_ExitLock_OutputArguments,6,Software,SoftwareIdentifier,Lock,ExitLock,OutputArguments,,,
ControllerType,18866,Method,ControllerType_Software_SoftwareIdentifier_Lock_BreakLock,5,Software,SoftwareIdentifier,Lock,BreakLock,,,,
ControllerType,18867,Variable,ControllerType_Software_SoftwareIdentifier_Lock_BreakLock_OutputArguments,6,Software,SoftwareIdentifier,Lock,BreakLock,OutputArguments,,,
ControllerType,18868,Variable,ControllerType_Software_SoftwareIdentifier_Manufacturer,4,Software,SoftwareIdentifier,Manufacturer,,,,,
ControllerType,18869,Variable,ControllerType_Software_SoftwareIdentifier_ManufacturerUri,4,Software,SoftwareIdentifier,ManufacturerUri,,,,,
ControllerType,18870,Variable,ControllerType_Software_SoftwareIdentifier_Model,4,Software,SoftwareIdentifier,Model,,,,,
ControllerType,18871,Variable,ControllerType_Software_SoftwareIdentifier_SerialNumber,4,Software,SoftwareIdentifier,SerialNumber,,,,,
ControllerType,18872,Variable,ControllerType_Software_SoftwareIdentifier_HardwareRevision,4,Software,SoftwareIdentifier,HardwareRevision,,,,,
ControllerType,18873,Variable,ControllerType_Software_SoftwareIdentifier_SoftwareRevision,4,Software,SoftwareIdentifier,SoftwareRevision,,,,,
ControllerType,18874,Variable,ControllerType_Software_SoftwareIdentifier_DeviceRevision,4,Software,SoftwareIdentifier,DeviceRevision,,,,,
ControllerType,18875,Variable,ControllerType_Software_SoftwareIdentifier_RevisionCounter,4,Software,SoftwareIdentifier,RevisionCounter,,,,,
ControllerType,18876,Variable,ControllerType_Software_SoftwareIdentifier_ProductCode,4,Software,SoftwareIdentifier,ProductCode,,,,,
ControllerType,18877,Variable,ControllerType_Software_SoftwareIdentifier_DeviceManual,4,Software,SoftwareIdentifier,DeviceManual,,,,,
ControllerType,18878,Variable,ControllerType_Software_SoftwareIdentifier_DeviceClass,4,Software,SoftwareIdentifier,DeviceClass,,,,,
ControllerType,18879,Variable,ControllerType_Software_SoftwareIdentifier_AssetId,4,Software,SoftwareIdentifier,AssetId,,,,,
ControllerType,18880,Variable,ControllerType_Software_SoftwareIdentifier_ComponentName,4,Software,SoftwareIdentifier,ComponentName,,,,,
ControllerType,18881,Object,ControllerType_TaskControls_TaskControlIdentifier,3,TaskControls,TaskControlIdentifier,,,,,,
ControllerType,18882,Object,ControllerType_TaskControls_TaskControlIdentifier_ParameterSet,4,TaskControls,TaskControlIdentifier,ParameterSet,,,,,
ControllerType,18883,Variable,ControllerType_TaskControls_TaskControlIdentifier_ParameterSet_ParameterIdentifier,5,TaskControls,TaskControlIdentifier,ParameterSet,ParameterIdentifier,,,,
